# EDGA-QED: state=0 mode=genetic completeness=0.9915803236 n_det=17030 gen=2 n_ph_max=10
   0.024240869459637    0  1114114444  |3 6 7 8 9  |3 6 7 8 9 
   0.024240817566631    0  1141144414  |2 5 6 7 9  |2 5 6 7 9 
  -0.024143096629365    0  4443241111  |0 1 2 4 5  |0 1 2 3 5 
  -0.024143020651990    0  4324411141  |0 2 3 4 8  |0 1 3 4 8 
   0.024142806914547    0  4234411141  |0 1 3 4 8  |0 2 3 4 8 
   0.024142585091508    0  4442341111  |0 1 2 3 5  |0 1 2 4 5 
   0.022547377930266    0  1411141444  |1 5 7 8 9  |1 5 7 8 9 
   0.022547363532827    0  1111444441  |4 5 6 7 8  |4 5 6 7 8 
   0.021902126333410    0  3143424211  |2 4 5 6 7  |0 2 3 4 6 
   0.021902113779505    0  2142434311  |0 2 3 4 6  |2 4 5 6 7 
   0.021902099067038    0  2424111334  |0 1 2 3 9  |1 3 7 8 9 
   0.021902088141614    0  3434111224  |1 3 7 8 9  |0 1 2 3 9 
  -0.021085855854354    0  4224113134  |0 1 2 3 9  |0 3 6 8 9 
   0.021085847532712    0  4143324112  |0 2 5 6 9  |0 2 3 4 6 
  -0.021085812910838    0  4334112124  |0 3 6 8 9  |0 1 2 3 9 
   0.021085793871839    0  4142234113  |0 2 3 4 6  |0 2 5 6 9 
   0.021002963357584    0  2442131314  |0 1 2 3 9  |1 2 5 7 9 
   0.021002960490954    0  3443121214  |1 2 5 7 9  |0 1 2 3 9 
   0.021002933989583    0  3134414221  |3 4 6 7 8  |0 2 3 4 6 
   0.021002931062827    0  2124414331  |0 2 3 4 6  |3 4 6 7 8 
  -0.020922167437254    0  2434421131  |0 1 3 4 5  |1 2 3 4 8 
   0.020922154208823    0  3442421131  |1 2 3 4 5  |0 1 2 4 8 
  -0.020920474157398    0  3424431121  |1 2 3 4 8  |0 1 3 4 5 
   0.020920473706581    0  2443431121  |0 1 2 4 8  |1 2 3 4 5 
   0.020687351148887    0  2143424311  |0 2 4 5 6  |2 3 4 6 7 
   0.020687340189420    0  3424111234  |1 2 3 7 9  |0 1 3 8 9 
   0.020687331882388    0  3142434211  |2 3 4 6 7  |0 2 4 5 6 
   0.020687322287913    0  2434111324  |0 1 3 8 9  |1 2 3 7 9 
   0.020392436055730    0  3413421241  |1 4 5 7 8  |0 1 3 4 8 
   0.020392413126423    0  2412431341  |0 1 3 4 8  |1 4 5 7 8 
   0.020392410400737    0  2421441331  |0 1 2 4 5  |1 4 5 7 8 
   0.020392386278845    0  3431441221  |1 4 5 7 8  |0 1 2 4 5 
   0.020390663212025    0  3442411312  |1 2 3 4 9  |0 1 2 4 7 
  -0.020390632652192    0  2434413211  |0 1 3 4 7  |1 2 3 4 6 
  -0.020389299071848    0  3424412311  |1 2 3 4 6  |0 1 3 4 7 
   0.020389183130527    0  2443411213  |0 1 2 4 7  |1 2 3 4 9 
   0.020386443044749    0  4413321142  |0 1 5 8 9  |0 1 3 4 8 
  -0.020386421407507    0  4221443131  |0 1 2 4 5  |0 4 5 6 8 
   0.020386389672133    0  4412231143  |0 1 3 4 8  |0 1 5 8 9 
  -0.020386380502696    0  4331442121  |0 4 5 6 8  |0 1 2 4 5 
   0.019838030298378    0  4423421131  |0 1 2 4 5  |0 1 3 4 8 
   0.019838000015473    0  4432431121  |0 1 3 4 8  |0 1 2 4 5 
  -0.019805953990318    0  4234113124  |0 1 3 8 9  |0 2 3 6 9 
   0.019805931525719    0  4142334112  |0 2 3 6 9  |0 2 4 5 6 
  -0.019805913370865    0  4324112134  |0 2 3 6 9  |0 1 3 8 9 
   0.019805892750734    0  4143224113  |0 2 4 5 6  |0 2 3 6 9 
   0.019771835471574    0  2134114234  |0 3 6 7 9  |2 3 6 8 9 
   0.019771828152218    0  3142124314  |2 3 5 6 9  |0 2 6 7 9 
   0.019770725627579    0  3124114324  |2 3 6 8 9  |0 3 6 7 9 
   0.019770717780063    0  2143134214  |0 2 6 7 9  |2 3 5 6 9 
   0.019635874321634    0  3124414231  |2 3 4 6 7  |0 3 4 6 8 
   0.019635868089596    0  2134414321  |0 3 4 6 8  |2 3 4 6 7 
   0.019635846980867    0  2443121314  |0 1 2 5 9  |1 2 3 7 9 
   0.019635840886770    0  3442131214  |1 2 3 7 9  |0 1 2 5 9 
  -0.019632345643753    0  3322423321  |2 3 4 5 8  |0 1 4 6 7 
   0.019632301021044    0  2433231232  |0 1 4 7 9  |1 2 3 5 8 
  -0.019630617769640    0  2233432231  |0 1 4 6 7  |2 3 4 5 8 
   0.019630413723186    0  3422321323  |1 2 3 5 8  |0 1 4 7 9 
  -0.019460636255618    0  1224413431  |1 2 3 4 7  |3 4 6 7 8 
   0.019460620184801    0  1443321412  |1 2 5 7 9  |1 2 3 4 7 
  -0.019460585477570    0  1334412421  |3 4 6 7 8  |1 2 3 4 7 
   0.019460557834212    0  1442231413  |1 2 3 4 7  |1 2 5 7 9 
   0.019352232844063    0  4443211312  |0 1 2 4 9  |0 1 2 3 7 
  -0.019352180138304    0  4324413211  |0 2 3 4 7  |0 1 3 4 6 
  -0.019350833618642    0  4234412311  |0 1 3 4 6  |0 2 3 4 7 
   0.019350692409631    0  4442311213  |0 1 2 3 7  |0 1 2 4 9 
  -0.019101537447261    0  4231443121  |0 1 4 5 8  |0 2 4 5 6 
  -0.019101500211841    0  4321442131  |0 2 4 5 6  |0 1 4 5 8 
   0.019101489618935    0  4412331142  |0 1 3 8 9  |0 1 4 5 8 
   0.019101456729624    0  4413221143  |0 1 4 5 8  |0 1 3 8 9 
   0.019063206967418    0  2413421341  |0 1 4 5 8  |1 3 4 7 8 
   0.019063202925993    0  3412431241  |1 3 4 7 8  |0 1 4 5 8 
   0.019063196190538    0  3421441231  |1 2 4 5 7  |0 1 4 5 8 
   0.019063194310677    0  2431441321  |0 1 4 5 8  |1 2 4 5 7 
  -0.018880461426445    0  4432411231  |0 1 3 4 7  |0 1 2 4 8 
  -0.018880453821497    0  4432421311  |0 1 3 4 5  |0 1 2 4 7 
  -0.018878845534686    0  4423431211  |0 1 2 4 7  |0 1 3 4 5 
  -0.018878839241257    0  4423411321  |0 1 2 4 8  |0 1 3 4 7 
   0.018654786457278    0  4422431131  |0 1 2 3 4  |0 1 4 5 8 
   0.018654777844984    0  4433421121  |0 1 4 5 8  |0 1 2 3 4 
  -0.018405921088821    0  4321143124  |0 2 5 8 9  |0 1 5 6 9 
   0.018405919639732    0  4113234142  |0 4 6 8 9  |0 3 5 6 8 
  -0.018405212844730    0  4231142134  |0 1 5 6 9  |0 2 5 8 9 
   0.018404988193306    0  4112324143  |0 3 5 6 8  |0 4 6 8 9 
   0.018349231094893    0  3112424341  |3 4 5 6 8  |0 4 6 7 8 
   0.018348276361722    0  3421141324  |1 2 5 8 9  |0 1 5 7 9 
   0.018348204003557    0  2113434241  |0 4 6 7 8  |3 4 5 6 8 
  -0.018327768849623    0  3244413211  |1 2 3 4 7  |0 2 3 4 6 
   0.018327727943372    0  2444311312  |0 1 2 3 9  |1 2 3 4 7 
  -0.018327673517301    0  2344412311  |0 2 3 4 6  |1 2 3 4 7 
   0.018327633326842    0  3444211213  |1 2 3 4 7  |0 1 2 3 9 
   0.018310500457214    0  3412121344  |1 3 5 8 9  |0 1 7 8 9 
   0.018310424325020    0  2131444231  |0 4 5 6 7  |2 4 5 6 8 
   0.018309510568862    0  3121444321  |2 4 5 6 8  |0 4 5 6 7 
   0.018309489512433    0  2413131244  |0 1 7 8 9  |1 3 5 8 9 
   0.018237518976541    0  1143234412  |2 4 6 7 9  |2 3 5 6 7 
  -0.018237404939630    0  1324113424  |2 3 7 8 9  |1 3 6 7 9 
  -0.018236704955928    0  1234112434  |1 3 6 7 9  |2 3 7 8 9 
   0.018236572577542    0  1142324413  |2 3 5 6 7  |2 4 6 7 9 
