# EDGA: state=0 mode=genetic completeness=0.9900075036 n_det=11857 gen=27
   0.001520347086081  1241343142  |1 2 5 8 9  |2 4 5 6 8 
  -0.001520313837598  3142124134  |2 3 5 6 9  |0 2 6 8 9 
  -0.001520313092549  2143134124  |0 2 6 8 9  |2 3 5 6 9 
   0.001520090747690  1314242413  |3 4 5 6 7  |1 3 5 7 9 
   0.001520090301912  1214343412  |1 3 5 7 9  |3 4 5 6 7 
  -0.001520060829249  3412121434  |1 3 5 7 9  |0 1 7 8 9 
  -0.001520060128598  2413131424  |0 1 7 8 9  |1 3 5 7 9 
   0.001517525493924  1414423231  |1 3 4 5 7  |1 3 4 6 8 
  -0.001517523293691  4414112323  |0 1 3 6 8  |0 1 3 7 9 
   0.001517523077570  1414432321  |1 3 4 6 8  |1 3 4 5 7 
  -0.001517521706570  4414113232  |0 1 3 7 9  |0 1 3 6 8 
   0.001513391417221  3212332441  |1 3 6 7 8  |0 4 5 7 8 
   0.001512932699853  1333242223  |4 5 6 7 8  |1 2 3 5 9 
   0.001512932581496  1222343332  |1 2 3 5 9  |4 5 6 7 8 
   0.001512926376994  3222123334  |1 2 3 5 9  |0 6 7 8 9 
   0.001512926267180  2333132224  |0 6 7 8 9  |1 2 3 5 9 
   0.001510142878722  1434421231  |1 3 4 5 7  |1 2 3 4 8 
   0.001510140978134  1424431321  |1 2 3 4 8  |1 3 4 5 7 
  -0.001510128445392  4424112313  |0 1 2 3 6  |0 1 3 7 9 
  -0.001510127042404  4434113212  |0 1 3 7 9  |0 1 2 3 6 
   0.001509154858144  4343312212  |0 2 6 7 9  |0 1 2 3 4 
   0.001509147199026  2242431331  |0 1 2 3 4  |2 4 5 7 8 
  -0.001509145942711  4242213313  |0 1 2 3 4  |0 2 6 7 9 
  -0.001509141148394  3343421221  |2 4 5 7 8  |0 1 2 3 4 
   0.001507664241190  3214432312  |1 3 4 6 9  |0 3 4 5 7 
   0.001504948467196  3432123124  |1 3 5 8 9  |0 1 2 6 9 
   0.001503114873910  3433321222  |1 5 7 8 9  |0 1 2 3 4 
   0.001503114731986  2422231333  |0 1 2 3 4  |1 5 7 8 9 
  -0.001503108329450  3334322212  |3 5 6 7 9  |0 1 2 3 4 
  -0.001503108129585  2224233313  |0 1 2 3 4  |3 5 6 7 9 
   0.001497832322469  3324322231  |2 3 5 6 7  |0 1 3 4 8 
   0.001497828753005  2234233321  |0 1 3 4 8  |2 3 5 6 7 
   0.001497824150921  2432212333  |0 1 3 4 6  |1 2 7 8 9 
   0.001497820447593  3423313222  |1 2 7 8 9  |0 1 3 4 6 
  -0.001496442399721  2323432213  |0 2 4 6 7  |1 3 4 5 9 
   0.001496426348834  4232321332  |0 1 3 5 9  |0 2 4 7 8 
   0.001496422579077  4323231223  |0 2 4 7 8  |0 1 3 5 9 
  -0.001496190151453  4321411423  |0 2 4 7 8  |0 1 4 7 9 
   0.001496189816581  4123432411  |0 2 4 6 7  |0 3 4 5 7 
  -0.001496189797041  4231411432  |0 1 4 7 9  |0 2 4 7 8 
   0.001496188206515  4132423411  |0 3 4 5 7  |0 2 4 6 7 
   0.001493895012423  2424321331  |0 1 2 3 5  |1 3 4 7 8 
  -0.001493887674435  3434231221  |1 3 4 7 8  |0 1 2 3 5 
   0.001493418351377  3212341423  |1 3 5 7 8  |0 4 5 7 9 
   0.001492702364703  1344342211  |2 3 5 6 7  |1 2 3 4 5 
   0.001492698859569  1244243311  |1 2 3 4 5  |2 3 5 6 7 
   0.001492692355162  2442111334  |0 1 2 3 9  |1 2 7 8 9 
   0.001492691596152  3443111224  |1 2 7 8 9  |0 1 2 3 9 
  -0.001490939404894  1313142424  |5 6 7 8 9  |1 3 5 7 9 
  -0.001490939368381  1212143434  |1 3 5 7 9  |5 6 7 8 9 
   0.001490646261548  3224232331  |1 2 3 4 6  |0 3 5 7 8 
   0.001490638044244  3433212232  |1 4 6 7 9  |0 1 2 3 8 
   0.001489247459453  1444121134  |1 2 3 5 9  |1 2 3 8 9 
  -0.001489239395082  1444142113  |1 2 3 5 6  |1 2 3 5 9 
  -0.001489039159356  2344321312  |0 2 3 5 9  |1 2 3 4 7 
   0.001489029197078  2442331213  |0 1 2 3 7  |1 2 4 5 9 
   0.001489025317349  3244231213  |1 2 3 4 7  |0 2 3 5 9 
  -0.001489023009321  3443221312  |1 2 4 5 9  |0 1 2 3 7 
  -0.001486640915885  4141214143  |0 2 4 6 8  |0 2 6 8 9 
  -0.001486620669435  3141424141  |2 4 5 6 8  |0 2 4 6 8 
   0.001486606140986  2141434141  |0 2 4 6 8  |2 4 5 6 8 
   0.001486585619590  4141314142  |0 2 6 8 9  |0 2 4 6 8 
   0.001485351151747  2244431113  |0 1 2 3 4  |2 3 4 5 9 
   0.001485347193259  3344421112  |2 3 4 5 9  |0 1 2 3 4 
   0.001485343545772  4443321112  |0 1 2 5 9  |0 1 2 3 4 
   0.001485340939359  4442231113  |0 1 2 3 4  |0 1 2 5 9 
   0.001485071947540  2322323314  |0 2 3 5 9  |1 4 6 7 9 
   0.001481959382087  4411411243  |0 1 4 7 8  |0 1 4 8 9 
  -0.001481958153817  4411411342  |0 1 4 8 9  |0 1 4 7 8 
   0.001481955013584  4114434211  |0 3 4 6 7  |0 3 4 5 6 
  -0.001480043189345  3444241111  |1 2 3 4 5  |0 1 2 3 5 
   0.001480025731549  2444311114  |0 1 2 3 9  |1 2 3 4 9 
  -0.001480022899423  3444211114  |1 2 3 4 9  |0 1 2 3 9 
  -0.001478280750642  1344422311  |2 3 4 5 6  |1 2 3 4 7 
  -0.001478279143739  1244433211  |1 2 3 4 7  |2 3 4 5 6 
  -0.001478271251651  4442111233  |0 1 2 3 7  |0 1 2 8 9 
  -0.001478269576693  4443111322  |0 1 2 8 9  |0 1 2 3 7 
   0.001476367934616  1432321423  |1 3 5 7 8  |1 2 4 7 9 
  -0.001476204080412  4223314123  |0 1 2 6 8  |0 3 4 6 9 
   0.001476199879825  4332214132  |0 3 4 6 9  |0 1 2 6 8 
   0.001476192416854  2233423141  |0 1 4 5 8  |2 3 4 6 8 
  -0.001474692590133  2343221323  |0 2 4 5 8  |1 2 3 7 9 
  -0.001474691428524  2343232312  |0 2 4 6 9  |1 2 3 5 7 
  -0.001474687815621  3242331232  |1 2 3 7 9  |0 2 4 5 8 
   0.001474144922023  4144312312  |0 2 3 6 9  |0 2 3 4 7 
   0.001474128480276  4144213213  |0 2 3 4 7  |0 2 3 6 9 
   0.001474103230194  2441431231  |0 1 2 4 7  |1 2 4 5 8 
   0.001474098481296  3441421321  |1 2 4 5 8  |0 1 2 4 7 
  -0.001472807054945  1213143424  |1 5 7 8 9  |3 5 6 7 9 
  -0.001472410244621  2323423312  |0 2 4 5 9  |1 3 4 6 7 
  -0.001472408549083  3232432213  |1 3 4 6 7  |0 2 4 5 9 
   0.001472400365492  4232331223  |0 1 3 7 8  |0 2 4 5 9 
  -0.001468940653364  4422111433  |0 1 2 3 7  |0 1 7 8 9 
   0.001468939454310  1334422411  |3 4 5 6 7  |1 2 3 4 7 
  -0.001468938692403  4433111422  |0 1 7 8 9  |0 1 2 3 7 
   0.001468938580693  1224433411  |1 2 3 4 7  |3 4 5 6 7 
   0.001467263718118  1243241233  |1 2 4 5 7  |2 3 5 8 9 
  -0.001465975031647  4121434141  |0 2 4 6 8  |0 4 5 6 8 
   0.001465973663909  4131424141  |0 4 5 6 8  |0 2 4 6 8 
   0.001464778658623  2324223331  |0 2 3 4 5  |1 3 6 7 8 
   0.001464777423958  3234332221  |1 3 6 7 8  |0 2 3 4 5 
  -0.001457803162550  2413112434  |0 1 6 7 9  |1 3 7 8 9 
  -0.001457491027989  4412431411  |0 1 3 4 7  |0 1 4 5 7 
   0.001457488005365  4413421411  |0 1 4 5 7  |0 1 3 4 7 
  -0.001457484053116  4314411412  |0 3 4 7 9  |0 1 3 4 7 
   0.001457480989923  4214411413  |0 1 3 4 7  |0 3 4 7 9 
  -0.001455386341829  4411211443  |0 1 4 7 8  |0 1 7 8 9 
  -0.001455368596205  3114424411  |3 4 5 6 7  |0 3 4 6 7 
   0.001455353872257  2114434411  |0 3 4 6 7  |3 4 5 6 7 
   0.001455329518740  4411311442  |0 1 7 8 9  |0 1 4 7 8 
  -0.001450983654482  3414412411  |1 3 4 6 7  |0 1 3 4 7 
   0.001450966202380  2414413411  |0 1 3 4 7  |1 3 4 6 7 
   0.001450904194659  4414211431  |0 1 3 4 7  |0 1 3 7 8 
  -0.001450865766763  4414311421  |0 1 3 7 8  |0 1 3 4 7 
  -0.001450537016371  4443311221  |0 1 2 7 8  |0 1 2 3 4 
  -0.001450532050708  4442211331  |0 1 2 3 4  |0 1 2 7 8 
  -0.001450520236740  2244413311  |0 1 2 3 4  |2 3 4 6 7 
  -0.001450517271393  3344412211  |2 3 4 6 7  |0 1 2 3 4 
  -0.001448326907790  2344241113  |0 2 3 4 5  |1 2 3 5 9 
  -0.001448326264845  3442321114  |1 2 3 5 9  |0 1 2 4 9 
  -0.001448320435573  2443231114  |0 1 2 4 9  |1 2 3 5 9 
  -0.001448311527054  3244341112  |1 2 3 5 9  |0 2 3 4 5 
   0.001446942066135  2224333123  |0 1 2 3 8  |3 4 5 6 9 
   0.001446938887036  3334222132  |3 4 5 6 9  |0 1 2 3 8 
   0.001446918125496  3422232133  |1 2 3 4 6  |0 1 5 8 9 
   0.001445106333263  4211213443  |0 1 4 7 8  |0 6 7 8 9 
   0.001445106216547  4311312442  |0 6 7 8 9  |0 1 4 7 8 
  -0.001445076223212  3113424421  |4 5 6 7 8  |0 3 4 6 7 
  -0.001445075612399  2112434431  |0 3 4 6 7  |4 5 6 7 8 
  -0.001442595534618  2244332131  |0 1 2 3 6  |2 3 4 5 8 
   0.001442590652381  3344223121  |2 3 4 5 8  |0 1 2 3 6 
  -0.001442586001273  2443312132  |0 1 2 6 9  |1 2 3 4 8 
   0.001442578151367  3442213123  |1 2 3 4 8  |0 1 2 6 9 
   0.001442190583000  3424331221  |1 2 3 7 8  |0 1 3 4 5 
   0.001441699209694  3422221333  |1 2 3 4 5  |0 1 7 8 9 
   0.001441698828747  2433331222  |0 1 7 8 9  |1 2 3 4 5 
  -0.001441695009090  3334222213  |3 4 5 6 7  |0 1 2 3 9 
  -0.001441694440807  2224333312  |0 1 2 3 9  |3 4 5 6 7 
   0.001441615440196  1244344111  |1 2 3 5 6  |2 3 4 5 6 
   0.001440473935580  1423422331  |1 2 4 5 6  |1 3 4 7 8 
  -0.001440471242408  1432433221  |1 3 4 7 8  |1 2 4 5 6 
   0.001438214834231  4234321312  |0 1 3 5 9  |0 2 3 4 7 
  -0.001438201364756  4324231213  |0 2 3 4 7  |0 1 3 5 9 
   0.001438185031631  2423431213  |0 1 2 4 7  |1 3 4 5 9 
  -0.001438178584783  3432421312  |1 3 4 5 9  |0 1 2 4 7 
   0.001437053357567  4311212443  |0 4 6 7 8  |0 1 7 8 9 
   0.001437052604035  4211313442  |0 1 7 8 9  |0 4 6 7 8 
  -0.001437021878354  3112424431  |3 4 5 6 7  |0 4 6 7 8 
  -0.001437021003044  2113434421  |0 4 6 7 8  |3 4 5 6 7 
  -0.001435629340469  2444311312  |0 1 2 3 9  |1 2 3 4 7 
  -0.001435628014379  3444211213  |1 2 3 4 7  |0 1 2 3 9 
   0.001435617209781  2444331211  |0 1 2 3 7  |1 2 3 4 5 
   0.001435614255037  3444221311  |1 2 3 4 5  |0 1 2 3 7 
  -0.001432543210083  1432422331  |1 3 4 5 6  |1 2 4 7 8 
   0.001432537928033  1423433221  |1 2 4 7 8  |1 3 4 5 6 
  -0.001432533264267  4324112233  |0 2 3 6 7  |0 1 3 8 9 
   0.001432522183977  3232123234  |1 3 5 7 9  |0 2 6 8 9 
   0.001432522085325  1323242323  |2 4 5 6 8  |1 3 5 7 9 
   0.001432522042324  2323132324  |0 2 6 8 9  |1 3 5 7 9 
   0.001432521940707  1232343232  |1 3 5 7 9  |2 4 5 6 8 
   0.001432172975337  3124324213  |2 3 5 6 7  |0 3 4 6 9 
  -0.001432166489993  2134234312  |0 3 4 6 9  |2 3 5 6 7 
   0.001430643250861  1423423213  |1 2 4 5 7  |1 3 4 6 9 
   0.001430634641579  4324131232  |0 2 3 7 9  |0 1 3 5 8 
  -0.001428858499145  2234443111  |0 1 3 4 5  |2 3 4 5 6 
  -0.001428855877938  3324442111  |2 3 4 5 6  |0 1 3 4 5 
   0.001428848748755  4423311124  |0 1 2 8 9  |0 1 3 4 9 
   0.001428844757897  4432211134  |0 1 3 4 9  |0 1 2 8 9 
   0.001428348058110  2344321132  |0 2 3 5 9  |1 2 3 4 8 
  -0.001428342171564  2442332113  |0 1 2 3 6  |1 2 4 5 9 
  -0.001428341940156  3244231123  |1 2 3 4 8  |0 2 3 5 9 
   0.001428338097132  3443223112  |1 2 4 5 9  |0 1 2 3 6 
   0.001424539651058  3424213132  |1 2 3 4 9  |0 1 3 6 8 
   0.001424162336036  4432111423  |0 1 3 7 8  |0 1 2 7 9 
   0.001424161963201  4423111432  |0 1 2 7 9  |0 1 3 7 8 
  -0.001424154606975  1324423411  |2 3 4 5 7  |1 3 4 6 7 
  -0.001424154181020  1234432411  |1 3 4 6 7  |2 3 4 5 7 
   0.001422595880958  2433312322  |0 1 6 8 9  |1 2 3 4 7 
   0.001422592567280  3422213233  |1 2 3 4 7  |0 1 6 8 9 
   0.001419072197146  3432321232  |1 3 5 7 9  |0 1 2 4 8 
   0.001419071966408  2423231323  |0 1 2 4 8  |1 3 5 7 9 
  -0.001419062437840  3234323212  |1 3 5 7 9  |0 2 3 4 6 
  -0.001419062361255  2324232313  |0 2 3 4 6  |1 3 5 7 9 
   0.001418925654591  4323414211  |0 2 4 6 7  |0 1 3 4 6 
   0.001418919728687  4232414311  |0 1 3 4 6  |0 2 4 6 7 
   0.001418907348970  4232411341  |0 1 3 4 8  |0 2 4 7 8 
   0.001418902202348  4323411241  |0 2 4 7 8  |0 1 3 4 8 
  -0.001418648844761  2334123223  |0 3 5 7 8  |1 2 3 6 9 
  -0.001418645207192  3224132332  |1 2 3 6 9  |0 3 5 7 8 
  -0.001418644189735  1422323323  |1 2 3 5 8  |1 4 6 7 9 
  -0.001417263698417  3241414123  |1 2 4 6 8  |0 2 4 6 9 
   0.001417262597136  4142332141  |0 2 3 6 8  |0 2 4 5 8 
  -0.001417194478600  1444223113  |1 2 3 4 5  |1 2 3 6 9 
  -0.001417178361879  1444332112  |1 2 3 6 9  |1 2 3 4 5 
   0.001417175543887  3444121123  |1 2 3 5 8  |0 1 2 3 9 
   0.001417169964610  2444131132  |0 1 2 3 9  |1 2 3 5 8 
  -0.001417133495016  4221314143  |0 1 2 6 8  |0 4 6 8 9 
  -0.001415931254031  1234242331  |1 3 4 5 6  |2 3 5 7 8 
   0.001415926049092  1324343221  |2 3 5 7 8  |1 3 4 5 6 
   0.001415919395895  2432113324  |0 1 3 8 9  |1 2 6 7 9 
  -0.001414099063380  1443242113  |1 2 4 5 6  |1 2 3 5 9 
  -0.001414097435557  1442343112  |1 2 3 5 9  |1 2 4 5 6 
   0.001414071498950  2344131124  |0 2 3 8 9  |1 2 3 5 9 
  -0.001411765426613  3243222133  |1 2 4 5 6  |0 2 3 8 9 
  -0.001411759698025  2342333122  |0 2 3 8 9  |1 2 4 5 6 
  -0.001409373159178  4142434111  |0 2 3 4 6  |0 2 4 5 6 
   0.001409370656873  4143424111  |0 2 4 5 6  |0 2 3 4 6 
  -0.001409367211280  4341411142  |0 2 4 8 9  |0 1 2 4 8 
   0.001409364475866  4241411143  |0 1 2 4 8  |0 2 4 8 9 
  -0.001409300751104  3222433141  |1 2 3 4 8  |0 4 5 6 8 
  -0.001407224978272  4242431113  |0 1 2 3 4  |0 2 4 5 9 
  -0.001407224644965  4343421112  |0 2 4 5 9  |0 1 2 3 4 
   0.001406798723965  1442341321  |1 2 3 5 8  |1 2 4 5 7 
   0.001406797650942  1443241231  |1 2 4 5 7  |1 2 3 5 8 
   0.001406781085182  3244112314  |1 2 3 6 9  |0 2 3 7 9 
   0.001406779557292  2344113214  |0 2 3 7 9  |1 2 3 6 9 
  -0.001405979659823  1442441113  |1 2 3 4 5  |1 2 4 5 9 
   0.001405935179445  1443441112  |1 2 4 5 9  |1 2 3 4 5 
  -0.001405872195314  4344121114  |0 2 3 5 9  |0 1 2 3 9 
   0.001405849002748  4244131114  |0 1 2 3 9  |0 2 3 5 9 
  -0.001400680567869  3243241312  |1 2 4 5 9  |0 2 3 5 7 
  -0.001397811447941  4143212233  |0 2 4 6 7  |0 2 3 8 9 
   0.001397805210048  4142313322  |0 2 3 8 9  |0 2 4 6 7 
   0.001397796074458  3241414132  |1 2 4 6 9  |0 2 4 6 8 
   0.001397794477893  3241422331  |1 2 4 5 6  |0 2 4 7 8 
  -0.001397792523628  2341433221  |0 2 4 7 8  |1 2 4 5 6 
  -0.001397787613838  4142323141  |0 2 3 5 8  |0 2 4 6 8 
  -0.001397786222895  4143232141  |0 2 4 6 8  |0 2 3 5 8 
   0.001397326489906  1433242132  |1 4 5 6 9  |1 2 3 5 8 
   0.001397294577995  3224132134  |1 2 3 6 9  |0 3 5 8 9 
   0.001394328970074  4231411423  |0 1 4 7 8  |0 2 4 7 9 
  -0.001394328181086  4123423411  |0 2 4 5 7  |0 3 4 6 7 
   0.001394326962316  4321411432  |0 2 4 7 9  |0 1 4 7 8 
  -0.001394326005396  4132432411  |0 3 4 6 7  |0 2 4 5 7 
  -0.001394167750426  3432432211  |1 3 4 6 7  |0 1 2 4 5 
  -0.001394158724799  4234311223  |0 1 3 7 8  |0 2 3 4 9 
   0.001394155303820  4324211332  |0 2 3 4 9  |0 1 3 7 8 
  -0.001392751383829  3312322432  |3 5 6 7 9  |0 1 4 7 8 
  -0.001392751304130  2213233423  |0 1 4 7 8  |3 5 6 7 9 
  -0.001392747101037  2312232433  |0 3 4 6 7  |1 5 7 8 9 
  -0.001392747044064  3213323422  |1 5 7 8 9  |0 3 4 6 7 
  -0.001390952214848  2423321323  |0 1 2 5 8  |1 3 4 7 9 
   0.001390948849025  2234323213  |0 1 3 5 7  |2 3 4 6 9 
   0.001390942032808  3324232312  |2 3 4 6 9  |0 1 3 5 7 
  -0.001389700148354  3313222423  |4 5 6 7 8  |0 1 3 7 9 
  -0.001389699935059  2212333432  |0 1 3 7 9  |4 5 6 7 8 
  -0.001389695080619  3212223433  |1 3 4 5 7  |0 6 7 8 9 
  -0.001389694808258  2313332422  |0 6 7 8 9  |1 3 4 5 7 
  -0.001385819807443  3214414231  |1 3 4 6 7  |0 3 4 6 8 
  -0.001385818900767  2314414321  |0 3 4 6 8  |1 3 4 6 7 
  -0.001385818073302  4413212341  |0 1 4 6 8  |0 1 3 7 8 
   0.001384515286782  2433421312  |0 1 4 5 9  |1 2 3 4 7 
  -0.001384510162500  3422431213  |1 2 3 4 7  |0 1 4 5 9 
  -0.001379897518042  1414241413  |1 3 4 5 7  |1 3 5 7 9 
  -0.001379893649344  3414121414  |1 3 5 7 9  |0 1 3 7 9 
   0.001379877119399  2414131414  |0 1 3 7 9  |1 3 5 7 9 
   0.001379835545157  1414341412  |1 3 5 7 9  |1 3 4 5 7 
   0.001379804606579  3421321243  |1 2 5 7 8  |0 1 4 8 9 
  -0.001379798623792  2431231342  |0 1 4 8 9  |1 2 5 7 8 
   0.001378932052794  1324143223  |2 3 5 7 8  |1 3 5 6 9 
  -0.001378476932905  4423113214  |0 1 2 7 9  |0 1 3 6 9 
  -0.001378474818679  4432112314  |0 1 3 6 9  |0 1 2 7 9 
   0.001378468778958  1324441231  |2 3 4 5 7  |1 3 4 5 8 
   0.001378467016986  1234441321  |1 3 4 5 8  |2 3 4 5 7 
  -0.001377898335303  4442312131  |0 1 2 3 6  |0 1 2 4 8 
  -0.001377897608882  4443213121  |0 1 2 4 8  |0 1 2 3 6 
  -0.001377884305233  2344412131  |0 2 3 4 6  |1 2 3 4 8 
  -0.001377882003315  3244413121  |1 2 3 4 8  |0 2 3 4 6 
  -0.001376012497228  2434321321  |0 1 3 5 8  |1 2 3 4 7 
   0.001376001712280  2424313213  |0 1 2 3 7  |1 3 4 6 9 
  -0.001375997270223  3434212312  |1 3 4 6 9  |0 1 2 3 7 
   0.001375010060271  2433112234  |0 1 6 7 9  |1 2 3 8 9 
   0.001369948216599  2432231332  |0 1 3 4 9  |1 2 5 7 8 
  -0.001368915183616  3242132314  |1 2 3 6 9  |0 2 5 7 9 
  -0.001368908535286  1343241232  |2 4 5 7 9  |1 2 3 5 8 
   0.001368202418858  1233243223  |1 4 5 7 8  |2 3 5 6 9 
   0.001368202364218  1322342332  |2 3 5 6 9  |1 4 5 7 8 
   0.001368196587266  3223123324  |1 2 5 8 9  |0 3 6 7 9 
   0.001368196424905  2332132234  |0 3 6 7 9  |1 2 5 8 9 
   0.001365606923953  2433223123  |0 1 4 5 8  |1 2 3 6 9 
   0.001364277608008  1143242332  |2 4 5 6 9  |2 3 5 7 8 
   0.001363434749552  3423221323  |1 2 4 5 8  |0 1 3 7 9 
   0.001363434466885  2432331232  |0 1 3 7 9  |1 2 4 5 8 
  -0.001363421350550  3234223213  |1 3 4 5 7  |0 2 3 6 9 
  -0.001363420964846  2324332312  |0 2 3 6 9  |1 3 4 5 7 
   0.001362277772270  4134412231  |0 3 4 6 7  |0 2 3 4 8 
   0.001362275213470  4124413321  |0 2 3 4 8  |0 3 4 6 7 
   0.001362257342280  4421412331  |0 1 2 4 6  |0 1 4 7 8 
   0.001362256825976  4431413221  |0 1 4 7 8  |0 1 2 4 6 
   0.001362025345994  2324322313  |0 2 3 5 6  |1 3 4 7 9 
   0.001362018530320  3234233212  |1 3 4 7 9  |0 2 3 5 6 
  -0.001362009867391  3423231322  |1 2 4 8 9  |0 1 3 5 7 
  -0.001361065512731  1433422321  |1 4 5 6 8  |1 2 3 4 7 
   0.001361060394634  1422433231  |1 2 3 4 7  |1 4 5 6 8 
  -0.001361044329631  4224113233  |0 1 2 3 7  |0 3 6 8 9 
   0.001359891340135  2234232313  |0 1 3 4 6  |2 3 5 7 9 
   0.001359883628718  3324323212  |2 3 5 7 9  |0 1 3 4 6 
  -0.001359875482414  3423321232  |1 2 5 7 9  |0 1 3 4 8 
  -0.001359868563493  2432231323  |0 1 3 4 8  |1 2 5 7 9 
  -0.001358378553293  2334222313  |0 3 4 5 6  |1 2 3 7 9 
  -0.001358368745902  3224333212  |1 2 3 7 9  |0 3 4 5 6 
   0.001358332956877  3422321233  |1 2 3 5 7  |0 1 4 8 9 
   0.001358327907431  2433231322  |0 1 4 8 9  |1 2 3 5 7 
   0.001355528135520  1231242343  |1 4 5 6 8  |2 5 7 8 9 
  -0.001355517732798  1321343242  |2 5 7 8 9  |1 4 5 6 8 
  -0.001355494673441  3123124234  |2 5 6 7 9  |0 3 6 8 9 
   0.001354388215214  3433221223  |1 4 5 7 8  |0 1 2 3 9 
   0.001354387798031  2422331332  |0 1 2 3 9  |1 4 5 7 8 
  -0.001354377846735  3224223313  |1 2 3 4 5  |0 3 6 7 9 
  -0.001354377252910  2334332212  |0 3 6 7 9  |1 2 3 4 5 
   0.001354374893034  4422411133  |0 1 2 3 4  |0 1 4 8 9 
   0.001354369877070  4433411122  |0 1 4 8 9  |0 1 2 3 4 
  -0.001354356678985  4334422111  |0 3 4 5 6  |0 1 2 3 4 
  -0.001354353694086  4224433111  |0 1 2 3 4  |0 3 4 5 6 
   0.001353122784481  1433422231  |1 4 5 6 7  |1 2 3 4 8 
  -0.001353120154175  1422433321  |1 2 3 4 8  |1 4 5 6 7 
  -0.001353105412452  4334113222  |0 3 7 8 9  |0 1 2 3 6 
  -0.001351889279133  2342413141  |0 2 3 4 8  |1 2 4 6 8 
   0.001351881883090  4342314121  |0 2 3 6 8  |0 1 2 4 6 
   0.001351880268867  4243214131  |0 1 2 4 6  |0 2 3 6 8 
  -0.001351175527032  2432112334  |0 1 3 6 9  |1 2 7 8 9 
   0.001351170537026  3423113224  |1 2 7 8 9  |0 1 3 6 9 
  -0.001350323878904  4243411132  |0 1 2 4 9  |0 2 3 4 8 
  -0.001350323848641  4342411123  |0 2 3 4 8  |0 1 2 4 9 
   0.001350315281614  4243432111  |0 1 2 4 6  |0 2 3 4 5 
   0.001350311298666  4342423111  |0 2 3 4 5  |0 1 2 4 6 
   0.001349506949397  2423441311  |0 1 2 4 5  |1 3 4 5 7 
   0.001349504460293  3432441211  |1 3 4 5 7  |0 1 2 4 5 
   0.001349495204812  4324211314  |0 2 3 4 9  |0 1 3 7 9 
  -0.001346830995000  3243223312  |1 2 4 5 9  |0 2 3 6 7 
  -0.001346825964908  3243231223  |1 2 4 7 8  |0 2 3 5 9 
  -0.001345778641556  4322413123  |0 2 3 4 8  |0 1 4 6 9 
   0.001344885902763  4114412431  |0 3 4 6 7  |0 3 4 7 8 
  -0.001344885177605  4411413421  |0 1 4 7 8  |0 1 4 6 7 
   0.001344884051914  4411412431  |0 1 4 6 7  |0 1 4 7 8 
  -0.001344883747655  4114413421  |0 3 4 7 8  |0 3 4 6 7 
  -0.001344076143839  2443132114  |0 1 2 6 9  |1 2 3 5 9 
   0.001344075332016  1244341132  |1 2 3 5 9  |2 3 4 5 8 
   0.001344073863816  1344241123  |2 3 4 5 8  |1 2 3 5 9 
  -0.001344073605669  3442123114  |1 2 3 5 9  |0 1 2 6 9 
  -0.001343529829069  2341233142  |0 2 4 8 9  |1 2 5 6 8 
  -0.001343435345202  2322341323  |0 2 3 5 8  |1 4 5 7 9 
   0.001343416301867  3223232314  |1 2 4 6 9  |0 3 5 7 9 
  -0.001342940161726  1121244343  |2 4 5 6 8  |5 6 7 8 9 
  -0.001342939957603  1131344242  |5 6 7 8 9  |2 4 5 6 8 
  -0.001342918285801  3131124244  |5 6 7 8 9  |0 2 6 8 9 
  -0.001338488246234  1144244113  |2 3 4 5 6  |2 3 5 6 9 
  -0.001338470447249  3441121144  |1 2 5 8 9  |0 1 2 8 9 
   0.001338453223887  2441131144  |0 1 2 8 9  |1 2 5 8 9 
   0.001338429258330  1144344112  |2 3 5 6 9  |2 3 4 5 6 
  -0.001337017141186  2314233412  |0 3 4 7 9  |1 3 5 6 7 
   0.001336982506023  3412331422  |1 3 7 8 9  |0 1 4 5 7 
   0.001336897116810  2433212323  |0 1 4 6 8  |1 2 3 7 9 
   0.001336893498044  3422313232  |1 2 3 7 9  |0 1 4 6 8 
   0.001336639933933  3141234142  |2 4 6 8 9  |0 2 5 6 8 
   0.001336618181857  1434232132  |1 3 4 6 9  |1 2 3 5 8 
  -0.001336617222898  2434123123  |0 1 3 5 8  |1 2 3 6 9 
  -0.001332773937493  2343412231  |0 2 4 6 7  |1 2 3 4 8 
  -0.001332771793367  4343213221  |0 2 4 7 8  |0 1 2 3 6 
   0.001332771032200  3242413321  |1 2 3 4 8  |0 2 4 6 7 
   0.001332544187124  4142312233  |0 2 3 6 7  |0 2 4 8 9 
  -0.001332540682933  4143213322  |0 2 4 8 9  |0 2 3 6 7 
  -0.001332518759768  2341422331  |0 2 4 5 6  |1 2 4 7 8 
  -0.001326037110790  2111143444  |0 5 7 8 9  |5 6 7 8 9 
   0.001326037068796  3111142444  |5 6 7 8 9  |0 5 7 8 9 
   0.001326031532331  1111344424  |5 6 7 8 9  |4 5 6 7 9 
  -0.001325838574381  1423443211  |1 2 4 5 7  |1 3 4 5 6 
  -0.001325835840890  1432442311  |1 3 4 5 6  |1 2 4 5 7 
   0.001325832937845  4324111234  |0 2 3 7 9  |0 1 3 8 9 
   0.001325831792949  4234111324  |0 1 3 8 9  |0 2 3 7 9 
   0.001324328340373  2434321231  |0 1 3 5 7  |1 2 3 4 8 
  -0.001324321255752  3424231321  |1 2 3 4 8  |0 1 3 5 7 
